URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/issues/292543,,2026-02-03T11:20:42Z,batuhanorg,83,2026-02-03T11:21:42Z,,0,Can't start a new chat within Copilot chat,925,"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please attach logs to help ...",open,Issue,292543,2026-02-04T11:32:48.518691,0,2
https://github.com/microsoft/vscode/issues/292533,,2026-02-03T10:42:04Z,fmfmELTC,84,2026-02-03T15:50:59Z,info-needed,1,Chat took too long to get ready error message.,2278,"
Type: <b>Bug</b>

Opened VSCode while logged in to my github account... and copilot displays ""Chat ...",open,Issue,292533,2026-02-04T11:32:48.518697,2,2
https://github.com/microsoft/vscode/issues/292532,,2026-02-03T10:41:04Z,XxRmotion,85,2026-02-03T10:41:55Z,,0,Agent session sync,673,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,292532,2026-02-04T11:32:48.518701,0,2
https://github.com/microsoft/vscode/issues/292527,,2026-02-03T10:23:33Z,jolyjdl-ai,86,2026-02-03T10:26:18Z,"info-needed, triage-needed, ai-translated",3,copilote bug constant,17173,"
Type: <b>Performance Issue</b>

le copilote est reinitialisé constament je dois tout réexpliquer to...",open,Issue,292527,2026-02-04T11:32:48.518708,3,2
https://github.com/microsoft/vscode/issues/292526,,2026-02-03T10:21:37Z,vincesp,87,2026-02-03T17:03:44Z,feature-request,1,"Multi grammar support for templated files, e.g. *.ejs.json",1234,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,292526,2026-02-04T11:32:48.518716,1,2
https://github.com/microsoft/vscode/issues/292524,,2026-02-03T10:15:01Z,kingeternity2011-bot,88,2026-02-03T10:16:49Z,"info-needed, triage-needed",2,Question,2467,"
Type: <b>Bug</b>

How I canclose this error, while I'm tiping code


Extension version: 1.388.0
VS ...",open,Issue,292524,2026-02-04T11:32:48.518722,1,2
https://github.com/microsoft/vscode/issues/292515,,2026-02-03T10:03:05Z,invsblmen,89,2026-02-03T13:08:18Z,info-needed,1,is not valid JSON,2008,"
Type: <b>Bug</b>

there is an error Unexpected token '<', ""<!DOCTYPE ""... is not valid JSON

Extens...",open,Issue,292515,2026-02-04T11:32:48.518726,1,2
https://github.com/microsoft/vscode/issues/292497,,2026-02-03T09:23:24Z,RaviPoddar001,90,2026-02-03T09:25:09Z,"info-needed, triage-needed",2,Extension Signature Verification Failed: GitHub Copilot Chat,1868,"
Type: <b>Bug</b>

Please include following log `F1 > Open View... > Shared` below.



VS Code versi...",open,Issue,292497,2026-02-04T11:32:48.518732,1,2
https://github.com/microsoft/vscode/issues/292494,,2026-02-03T09:09:47Z,blackway,91,2026-02-03T09:11:51Z,"info-needed, triage-needed, ai-translated",3,같은 내용을 반복 하고 있으나 해결 하지 못함.,1719,"
Type: <b>Bug</b>

계속 같은 부분은 반복하여, glm 으로 요청 하는듯.

Extension version: 0.32.5
VS Code version: Code 1...",open,Issue,292494,2026-02-04T11:32:48.518737,3,2
https://github.com/microsoft/vscode/issues/292493,,2026-02-03T08:58:22Z,timmysan,92,2026-02-03T09:00:16Z,"info-needed, triage-needed",2,ihave paid but system not working,3701,"
Type: <b>Performance Issue</b>

cant us AI for chart to resolve the issues while i have paid for it...",open,Issue,292493,2026-02-04T11:32:48.518743,1,2
https://github.com/microsoft/vscode/issues/292492,,2026-02-03T08:57:20Z,binabdulkhalim-prog,93,2026-02-03T17:08:56Z,info-needed,1,"I fixed some minor issues, but now this leaks instances. I'm wondering why we keep the thread running when saving and not start-stop the thread each time we save.",268,"I fixed some minor issues, but now this leaks instances. I'm wondering why we keep the thread runnin...",open,Issue,292492,2026-02-04T11:32:48.518747,2,2
https://github.com/microsoft/vscode/issues/292491,,2026-02-03T08:45:42Z,longshanxu,94,2026-02-03T08:46:50Z,,0,Chat took too long to get ready,12483,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026012102
VS Code versi...",open,Issue,292491,2026-02-04T11:32:48.518753,0,2
https://github.com/microsoft/vscode/issues/292490,,2026-02-03T08:45:41Z,longshanxu,95,2026-02-03T08:46:50Z,,0,Chat took too long to get ready,12483,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026012102
VS Code versi...",open,Issue,292490,2026-02-04T11:32:48.518760,0,2
https://github.com/microsoft/vscode/issues/292486,,2026-02-03T08:26:07Z,N-magic,96,2026-02-03T08:28:18Z,"info-needed, triage-needed",2,Reuqest Failed 408,2095,"
Type: <b>Bug</b>

just use agent mode，everything not work，and i use like Gemini 3 pro , it occur er...",open,Issue,292486,2026-02-04T11:32:48.518765,1,2
https://github.com/microsoft/vscode/issues/292484,,2026-02-03T08:22:04Z,iwangbowen,97,2026-02-03T09:23:01Z,triage-needed,1,Implement Update Optimization for Windows: Avoid Consecutive Restarts for Pending Updates,574,"
Type: <b>Feature Request</b>

Currently, if a new VS Code update arrives while an earlier one is st...",open,Issue,292484,2026-02-04T11:32:48.518771,0,2
https://github.com/microsoft/vscode/issues/292482,,2026-02-03T08:02:01Z,sajanv88,98,2026-02-03T08:21:34Z,triage-needed,1,Doesn't produce result,2502,"
Type: <b>Bug</b>

I'm experiencing a persistent execution hang in VS Code. After running the script...",open,Issue,292482,2026-02-04T11:32:48.518776,0,2
https://github.com/microsoft/vscode/issues/292481,,2026-02-03T07:55:29Z,bpasero,99,2026-02-03T07:56:36Z,"bug, layout, regression",3,Layout: regression in view actions placement,455,"Note how the actions top right are not aligned anymore horizontally:

<img width=""672"" height=""86"" a...",open,Issue,292481,2026-02-04T11:32:48.518781,0,2
https://github.com/microsoft/vscode/issues/292480,,2026-02-03T07:46:15Z,rkttu,100,2026-02-03T07:47:21Z,,0,AI agents do not understand any intuitive problems at all,2286,"
Type: <b>Bug</b>

The AI ​​agent is behaving very strangely. After launching a web server, it's app...",open,Issue,292480,2026-02-04T11:32:48.518787,0,2
https://github.com/microsoft/vscode/issues/292479,,2026-02-03T07:40:44Z,Klawd27,101,2026-02-03T08:21:36Z,triage-needed,1,Full Screen Issue in Linux,1105,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,292479,2026-02-04T11:32:48.518793,0,2
https://github.com/microsoft/vscode/issues/292478,,2026-02-03T07:40:03Z,Kamlesh1242,102,2026-02-03T07:42:13Z,"info-needed, triage-needed",2,not follow instruction and consuming  primium request ,2482,"
Type: <b>Bug</b>

not follow instruction and consuming  primium request 

VS Code version: Code 1.1...",open,Issue,292478,2026-02-04T11:32:48.518800,1,2
https://github.com/microsoft/vscode/issues/292477,,2026-02-03T07:34:44Z,Vvalentyne14,103,2026-02-03T07:36:40Z,"info-needed, triage-needed",2,Copilot pair programmer failing to reset.,2598,"
Type: <b>Performance Issue</b>

Fix the VsCode github copilot, it needs to reset at the supposed ti...",open,Issue,292477,2026-02-04T11:32:48.518806,1,2
https://github.com/microsoft/vscode/issues/292476,,2026-02-03T07:17:04Z,codepic,104,2026-02-03T07:23:16Z,,0,Do not auto-install Github Copilot on Remote,4191,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,292476,2026-02-04T11:32:48.518811,0,2
https://github.com/microsoft/vscode/issues/292474,,2026-02-03T06:23:02Z,InjamamulIslam,105,2026-02-03T06:24:51Z,,0,Failed to validate tool ,2223,"
Type: <b>Bug</b>

mcp_postman_mcp_updateCollectionRequest: Error: tool parameters do not match JSON...",open,Issue,292474,2026-02-04T11:32:48.518816,1,2
https://github.com/microsoft/vscode/issues/292473,,2026-02-03T05:53:21Z,tjlehane1992-sketch,106,2026-02-03T05:55:12Z,"info-needed, triage-needed",2,I signed up for the bot and it said I've exhausted my quota??,1986,"
Type: <b>Bug</b>

What the fuck am I paying for?

Extension version: 0.36.2
VS Code version: Code 1...",open,Issue,292473,2026-02-04T11:32:48.518821,1,2
https://github.com/microsoft/vscode/issues/292469,,2026-02-03T05:28:11Z,Tdawg976,107,2026-02-03T11:47:09Z,,0,violated instructions ,2943,"
Type: <b>Bug</b>

i believe copilot has reached it intellectual limits to handle my needs for codin...",open,Issue,292469,2026-02-04T11:32:48.518825,1,2
https://github.com/microsoft/vscode/issues/292468,,2026-02-03T05:22:50Z,DonJayamanne,108,2026-02-03T05:22:50Z,"debt, chat-background-agent",2,Support question/ask tool for background agents,219,"Currently not supported
Prompt `Ask me a random question with 3 random options with the option to pr...",open,Issue,292468,2026-02-04T11:32:48.518831,0,2
https://github.com/microsoft/vscode/issues/292466,,2026-02-03T05:14:09Z,hyrious,109,2026-02-03T10:29:21Z,"bug, editor-hover",2,Verbose Hover: the increase/decrease (+/-) buttons jump to top/bottom with no reason,1460,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,292466,2026-02-04T11:32:48.518836,0,2
https://github.com/microsoft/vscode/issues/292465,,2026-02-03T04:56:41Z,muhammed-nehyan,110,2026-02-03T05:32:30Z,triage-needed,1,"Code is not updating even after pulling from main, getting for others but not for me",2324,"
Type: <b>Bug</b>

Code is not updating even after pulling from main, getting for others but not for...",open,Issue,292465,2026-02-04T11:32:48.518842,0,2
https://github.com/microsoft/vscode/issues/292464,,2026-02-03T04:56:41Z,muhammed-nehyan,111,2026-02-03T05:32:25Z,triage-needed,1,"Code is not updating even after pulling from main, getting for others but not for me",2324,"
Type: <b>Bug</b>

Code is not updating even after pulling from main, getting for others but not for...",open,Issue,292464,2026-02-04T11:32:48.518848,0,2
https://github.com/microsoft/vscode/issues/292462,,2026-02-03T04:45:37Z,breathingcells,112,2026-02-03T07:28:19Z,,0,"Mouse pointer remains persistently visible over text, blocking view of typed characters",3617,"
Type: <b>Bug</b>

**Steps to Reproduce:**
1. Click into any editable text area (e.g., chat window, ...",open,Issue,292462,2026-02-04T11:32:48.518854,0,2
https://github.com/microsoft/vscode/issues/292458,,2026-02-03T03:55:37Z,mohitsaini50,113,2026-02-03T03:57:44Z,"info-needed, triage-needed",2,Chat took too long to get ready,4226,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026013101
VS Code versi...",open,Issue,292458,2026-02-04T11:32:48.518859,1,2
https://github.com/microsoft/vscode/issues/292457,,2026-02-03T03:46:05Z,Sibz,114,2026-02-03T03:48:01Z,"info-needed, triage-needed",2,Copilot overrode git config,3042,"
Type: <b>Bug</b>

Not sure I can reproduce reliably with AI.
But I have a keyword that triggers lin...",open,Issue,292457,2026-02-04T11:32:48.518865,1,2
https://github.com/microsoft/vscode/issues/292456,,2026-02-03T03:45:55Z,jruales,115,2026-02-03T03:47:53Z,bug,1,Code block overlaps over Allow button,367,"Testing #290638

Still seeing this in insiders as of Feb 2.

Within an ""Allow edits to sensitive fil...",open,Issue,292456,2026-02-04T11:32:48.518869,0,2
https://github.com/microsoft/vscode/issues/292445,,2026-02-03T02:57:17Z,ChaseKnowlden,116,2026-02-03T06:04:19Z,"feature-request, electron",2,Electron 40 Update,364,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,292445,2026-02-04T11:32:48.518875,0,2
https://github.com/microsoft/vscode/issues/292443,,2026-02-03T02:20:01Z,orziz,117,2026-02-03T08:22:05Z,"triage-needed, ai-translated",2,copilot: 很抱歉，你的请求已失败。请重试。,601,"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please attach logs to help ...",open,Issue,292443,2026-02-04T11:32:48.518880,6,2
https://github.com/microsoft/vscode/issues/292441,,2026-02-03T02:07:24Z,MABuenoP,118,2026-02-03T02:09:14Z,"info-needed, triage-needed, ai-translated",3,Resumiendo el historial de conversaciones...,2178,"
Type: <b>Bug</b>

Esto esta ocurriendo muy repetido y se van pasando los minutos para llegar a que ...",open,Issue,292441,2026-02-04T11:32:48.518884,2,2
https://github.com/microsoft/vscode/issues/292439,,2026-02-03T01:52:03Z,mordefronha57-netizen,119,2026-02-03T03:10:17Z,"triage-needed, ai-translated",2,error ,2272,"
Type: <b>Bug</b>

O erro ocorre porque a função PremiumScreenContent não tem o parâmetro onPremiumC...",open,Issue,292439,2026-02-04T11:32:48.518890,1,2
https://github.com/microsoft/vscode/issues/292438,,2026-02-03T01:26:45Z,riel-1121,120,2026-02-03T01:28:54Z,"info-needed, triage-needed",2,rl,2044,"
Type: <b>Bug</b>

its been 20 minutes what counts as a moment??

Extension version: 0.36.2
VS Code ...",open,Issue,292438,2026-02-04T11:32:48.518894,1,2
https://github.com/microsoft/vscode/issues/292435,,2026-02-03T01:14:18Z,cwebster-99,121,2026-02-03T04:47:17Z,"bug, chat-background-agent",2,Background delegation failure when user not signed in,423,"- Enable `chat.allowAnonymousAccess`
- Try to delegate to background 
- 🐛 I get a error flash and it...",open,Issue,292435,2026-02-04T11:32:48.518902,0,2
https://github.com/microsoft/vscode/issues/292430,,2026-02-03T00:53:23Z,cwebster-99,122,2026-02-03T04:45:51Z,"feature-request, plg",2,Use agent status to indicate Copilot availability,626,"As we explored adding agent status in the top nav bar, I would like to experiment with this indicato...",open,Issue,292430,2026-02-04T11:32:48.518907,0,2
https://github.com/microsoft/vscode/issues/292426,,2026-02-03T00:20:48Z,digitarald,123,2026-02-03T04:46:54Z,chat-agents-view,1,Agent Sessions: Allow me to mark a session as done without the sessions sidebar,291,I keep putting quick questions in new chat sessions that I just want to go back to later and then cl...,open,Issue,292426,2026-02-04T11:32:48.518911,2,2
https://github.com/microsoft/vscode/issues/292425,,2026-02-03T00:19:27Z,digitarald,124,2026-02-03T00:19:27Z,,0,Agent Sessions: Archiving the current session doesn't reset when its currently active,174,"Steps to Reproduce:

1. Have an agent session open
2. Archive it in the sessions list
3. 🐛 Session i...",open,Issue,292425,2026-02-04T11:32:48.518917,0,2
https://github.com/microsoft/vscode/issues/292424,,2026-02-03T00:11:07Z,digitarald,125,2026-02-03T06:01:47Z,,0,Agent tools incorrectly treat non-existent workspace files as external,2530,"### Issue Description

When the agent attempts to access a file path that doesn't exist (or is inval...",open,Issue,292424,2026-02-04T11:32:48.518922,2,2
https://github.com/microsoft/vscode/issues/292423,,2026-02-02T23:58:40Z,mcandre,126,2026-02-03T00:48:32Z,,0,bad soft wrap,2610,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,292423,2026-02-04T11:32:48.518928,0,2
https://github.com/microsoft/vscode/issues/292422,,2026-02-02T23:54:48Z,gholliday,127,2026-02-03T20:47:01Z,info-needed,1,Copilot - 'Allow edits to sensitive files' for files that are in workspace,3302,"
Type: <b>Bug</b>

Copilot Chat is treating all files inside my current workspace/folder as ""sensiti...",open,Issue,292422,2026-02-04T11:32:48.518933,3,2
https://github.com/microsoft/vscode/issues/292420,,2026-02-02T23:33:44Z,rwoll,128,2026-02-03T13:11:17Z,feature-request,1,unclear how to cancel a copilot terminal,494,"With the new terminal new UI there's a bunch of new UI icons (a play button, a pop out button, and a...",open,Issue,292420,2026-02-04T11:32:48.518938,10,2
https://github.com/microsoft/vscode/issues/292419,,2026-02-02T23:33:20Z,slushhh,129,2026-02-03T00:48:36Z,,0,"Workspace Trust - Double trust request for untrusted workspace, different dialogue content",2712,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,292419,2026-02-04T11:32:48.518944,0,2
https://github.com/microsoft/vscode/issues/292417,,2026-02-02T23:32:13Z,nojvek,130,2026-02-02T23:33:36Z,,0,"Stuck in ""Summarized conversation history"" no progress",908,"
Type: <b>Bug</b>

Just spins, doesn't send request to LLM api.

Extension version: 0.36.2
VS Code v...",open,Issue,292417,2026-02-04T11:32:48.518949,1,2
https://github.com/microsoft/vscode/issues/292416,,2026-02-02T23:31:57Z,rzhao271,131,2026-02-03T09:58:38Z,,0,Ignore import reference when going to reference,536,"1. Navigate to src\vs\workbench\contrib\preferences\common\preferences.ts:136
2. Place the cursor on...",open,Issue,292416,2026-02-04T11:32:48.518955,0,2
https://github.com/microsoft/vscode/issues/292415,,2026-02-02T23:29:00Z,zhichli,132,2026-02-03T03:11:23Z,debt,1,use `IFileService` for trajectory export cmd,158,"https://github.com/microsoft/vscode-copilot-chat/pull/2893#discussion_r2756437750
Use internal servi...",open,Issue,292415,2026-02-04T11:32:48.518960,0,2
